弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
986.62600,1,25,16777215,Fri Jun 19 01:14:49 2020,0,a5c41d68,34266580038189059,哥布林吗
987.65600,1,25,16777215,Fri Jun 19 01:14:56 2020,0,a5c41d68,34266583686184963,哥布林吗
853.18800,1,25,16777215,Fri Jun 19 06:25:26 2020,0,1f35978f,34276350912626693,看到了害怕。
369.85000,1,25,16777215,Fri Jun 19 10:50:37 2020,0,bd3f54ba,34284693259550723,吃土啊
391.34300,1,25,16777215,Fri Jun 19 10:50:59 2020,0,bd3f54ba,34284704556908551,喝西北风
679.34300,1,25,16777215,Fri Jun 19 10:55:50 2020,0,bd3f54ba,34284856992595975,熊：她真的温柔吗？
741.91500,1,25,16777215,Fri Jun 19 10:56:52 2020,0,bd3f54ba,34284889800441863,眯眯眼都是怪物
795.51600,1,25,16777215,Fri Jun 19 10:57:46 2020,0,bd3f54ba,34284917879209987,奇怪的知识增加的
1080.34900,1,25,16777215,Fri Jun 19 11:02:16 2020,0,bd3f54ba,34285059726901255,哦啦哦啦哦啦
1273.52000,1,25,16777215,Fri Jun 19 11:05:30 2020,0,bd3f54ba,34285161297739781,可以在其他动物身上弄
